Co_Ref,crm_customer_complained,Time_to_Renewal,crm_competitors_mentioned,crm_refund_mentioned,crm_contractor_engagement,crm_customer_payment_intention,crm_membership_overdue,crm_dissatisfaction_with_support,crm_contractor_sentiment_score,Prospect_Outcome
VH4842,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
VH4981,No,prior_year,No,No,0,0,No,0,50.0,Won
VH5051,No,14_out,No,No,0,0,No,0,50.0,Won
VH5117,No,14_out,No,No,1,0,No,0,25.0,Won
VH5153,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
VH5205,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VH5418,No,14_out,No,No,0,0,Not Discussed,0,42.5,Won
VH5427,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VH5551,No,14_out,Not Discussed,No,1,0,Not Discussed,1,0.0,Churned
VH5576,No,14_out,Not Discussed,No,0,0,Not Discussed,0,30.0,Won
VH5681,No,14_out,No,No,1,0,Not Discussed,0,40.0,Won
VH5912,No,14_out,No,No,0,0,No,0,67.5,Won
VH5958,No,pre_renewal,No,No,1,0,Yes,0,40.0,Won
VH6181,No,14_out,Not Discussed,No,1,0,Not Discussed,0,16.666666666666668,Won
VH6535,No,14_out,No,No,1,0,Yes,0,12.5,Won
VH6656,No,14_out,Not Discussed,No,1,0,Not Discussed,0,16.666666666666668,Won
VH7612,No,14_out,No,No,1,0,No,0,26.666666666666668,Won
VH8182,No,45_out,No,No,0,0,Yes,0,50.0,Won
VH8400,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VH8455,No,14_out,No,No,1,0,Not Discussed,0,12.5,Churned
VH8568,No,14_out,No,No,0,0,No,0,50.0,Won
VH8586,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
VH8631,No,14_out,No,No,0,0,No,0,75.0,Won
VH8807,No,14_out,No,No,1,0,No,0,25.0,Won
VH8819,No,14_out,No,No,1,0,Yes,0,16.666666666666668,Won
VH8845,No,pre_renewal,No,No,1,0,Yes,0,0.0,Won
VH9285,No,14_out,No,No,0,0,Yes,0,33.333333333333336,Won
VH9551,No,14_out,Not Discussed,No,1,0,Not Discussed,0,26.0,Won
VH9785,No,14_out,No,No,1,0,No,0,16.666666666666668,Churned
VH9817,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VH9832,No,14_out,No,No,1,1,Not Discussed,1,33.333333333333336,Churned
VH9851,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VH9915,No,14_out,Not Discussed,No,1,0,Not Discussed,0,25.0,Won
VI0010,No,14_out,No,No,1,0,Not Discussed,0,33.333333333333336,Churned
VI0199,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VI0241,No,14_out,No,No,0,0,Yes,0,52.5,Won
VI0728,No,prior_year,Not Discussed,No,0,0,Not Discussed,0,30.0,Won
VI0940,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VI1013,No,14_out,No,No,1,0,Yes,0,7.5,Won
VI1014,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VI1195,No,14_out,No,No,0,0,No,1,40.0,Churned
VI1279,No,14_out,No,No,1,0,No,0,32.5,Won
VI1603,No,45_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
VI1794,No,14_out,Not Discussed,No,1,0,Yes,0,0.0,Won
VI2336,No,14_out,No,No,0,0,Not Discussed,1,50.0,Won
VI2886,No,14_out,No,No,1,0,Not Discussed,0,5.0,Won
VI3005,No,14_out,No,No,0,0,No,0,50.0,Won
VI3369,No,14_out,No,No,0,0,Yes,0,65.0,Won
VI3553,Yes,14_out,No,No,0,1,No,1,47.5,Won
VI3672,No,14_out,No,No,0,0,No,0,66.66666666666667,Won
VI3767,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
VI3936,No,14_out,No,No,0,0,Not Discussed,0,66.66666666666667,Won
VI4074,No,45_out,No,No,0,0,Yes,0,50.0,Won
VI4159,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
VI4233,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VI4459,No,pre_renewal,No,No,0,0,No,0,50.0,Won
VI4676,No,pre_renewal,No,No,0,1,Not Discussed,0,35.0,Won
VI5425,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VI5822,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VI6211,No,14_out,No,No,1,0,No,0,25.0,Churned
VI6868,No,14_out,No,No,0,0,Yes,0,50.0,Won
VI7095,No,pre_renewal,No,No,1,0,No,0,0.0,Churned
VI7130,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VI7186,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
VI7378,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VI7392,No,45_out,No,No,0,0,Not Discussed,0,63.333333333333336,Won
VI7934,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VI7986,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VI8223,No,45_out,No,No,1,0,Yes,0,16.666666666666668,Churned
VI8581,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VI9069,No,14_out,No,No,1,0,Yes,0,32.5,Won
VI9265,No,14_out,No,No,1,1,No,1,65.0,Churned
VI9753,No,14_out,Not Discussed,No,1,0,Not Discussed,0,18.75,Won
VI9889,No,14_out,No,No,0,0,No,0,37.5,Won
VJ0062,No,45_out,Not Discussed,No,1,0,Not Discussed,0,26.0,Won
VJ0211,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VJ0536,No,14_out,No,No,0,0,Yes,0,50.0,Won
VJ0579,No,14_out,No,No,0,0,Not Discussed,0,63.333333333333336,Won
VJ0994,No,14_out,No,No,0,0,Not Discussed,0,26.666666666666668,Won
VJ1249,No,pre_renewal,No,No,1,0,Not Discussed,0,40.0,Won
VJ1735,No,14_out,No,No,0,0,Yes,0,50.0,Won
VJ2046,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
VJ2224,No,prior_year,No,No,0,0,Not Discussed,0,50.0,Won
VJ2314,No,pre_renewal,No,No,0,0,No,0,45.0,Won
VJ2417,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VJ2430,No,14_out,Not Discussed,No,1,0,Yes,1,25.0,Churned
VJ2862,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VJ2938,No,14_out,No,No,1,0,No,0,32.5,Churned
VJ2954,No,14_out,No,No,1,1,Yes,0,25.0,Won
VJ3873,No,pre_renewal,No,No,0,0,No,0,65.0,Won
VJ3880,No,14_out,No,No,1,0,No,0,20.0,Won
VJ4126,No,14_out,No,No,0,0,Yes,1,45.0,Churned
VJ5537,No,14_out,No,No,0,0,Not Discussed,0,46.66666666666666,Won
VJ5763,No,pre_renewal,No,No,1,0,Not Discussed,0,0.0,Won
VJ5950,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VJ6325,No,14_out,No,No,0,0,Not Discussed,0,65.0,Won
VJ6971,No,45_out,Not Discussed,No,1,0,Yes,0,17.5,Won
VJ7289,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
VJ7315,No,14_out,Not Discussed,No,1,0,Not Discussed,0,14.285714285714286,Won
VJ7335,No,14_out,No,No,1,0,No,0,20.0,Churned
VJ7459,No,14_out,Yes,No,0,0,Not Discussed,0,50.0,Won
VJ7621,No,45_out,No,No,1,1,Not Discussed,0,25.0,Won
VJ8002,Yes,14_out,No,No,1,0,Not Discussed,1,10.0,Churned
VJ8291,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VJ8759,No,14_out,No,No,0,0,Yes,0,52.5,Won
VJ8984,No,14_out,No,No,1,0,Not Discussed,0,40.0,Churned
VJ9226,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VJ9361,No,14_out,Not Discussed,No,1,0,Not Discussed,0,16.666666666666668,Won
VJ9436,No,pre_renewal,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
VJ9460,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VJ9600,No,pre_renewal,No,No,1,0,Yes,0,25.0,Churned
VJ9642,No,45_out,No,No,0,0,Not Discussed,0,43.333333333333336,Won
VJ9675,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Churned
VK0220,No,14_out,No,No,0,0,Not Discussed,0,75.0,Won
VK0450,No,14_out,No,No,0,0,No,0,57.5,Won
VK0813,No,14_out,No,No,0,0,No,0,63.333333333333336,Won
VK0869,No,14_out,No,No,1,0,No,0,25.0,Won
VK0942,No,14_out,No,No,1,0,Not Discussed,1,43.333333333333336,Won
VK0945,No,14_out,No,No,1,0,Not Discussed,1,50.0,Won
VK1010,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VK1447,No,14_out,No,No,1,0,No,0,25.0,Won
VK1586,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
VK1992,No,14_out,No,No,0,0,No,0,60.0,Won
VK2033,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VK2260,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VK2293,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
VK2854,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
VK2932,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VK2949,No,14_out,Not Discussed,No,1,0,No,0,0.0,Won
VK3005,No,14_out,Not Discussed,No,1,0,Not Discussed,0,25.0,Won
VK3672,No,45_out,No,No,0,0,No,0,50.0,Won
VK4408,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VK5331,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VK5652,No,pre_renewal,Not Discussed,No,1,0,No,0,0.0,Won
VK5738,No,14_out,No,No,1,0,Yes,0,50.0,Churned
VK5832,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VK5947,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VK6036,No,14_out,No,No,0,0,No,0,50.0,Won
VK6094,No,14_out,No,No,0,0,Yes,0,35.0,Won
VK6531,No,45_out,Not Discussed,No,1,0,No,0,26.0,Won
VK6587,No,14_out,Not Discussed,No,1,0,Not Discussed,0,6.25,Won
VK7340,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VK7891,No,14_out,No,No,1,0,Not Discussed,0,32.5,Won
VK7921,No,14_out,No,No,0,0,Not Discussed,0,90.0,Won
VK8042,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VK8467,No,14_out,Not Discussed,No,0,0,Not Discussed,0,30.0,Won
VK8502,No,14_out,Not Discussed,No,1,0,Not Discussed,0,14.285714285714286,Won
VK8720,No,14_out,No,No,0,0,Yes,0,60.0,Won
VK8829,No,14_out,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
VK8834,No,14_out,No,No,1,1,Yes,0,16.666666666666668,Won
VK9036,No,45_out,No,No,0,0,No,0,35.0,Won
VK9165,No,pre_renewal,No,No,0,0,No,0,80.0,Won
VK9348,No,pre_renewal,Not Discussed,No,1,0,No,0,12.5,Won
VK9908,No,pre_renewal,No,No,1,1,Yes,1,20.0,Churned
VL0211,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
VL0223,No,pre_renewal,No,No,0,1,No,0,50.0,Won
VL0589,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VL1102,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
VL1128,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VL1138,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VL1205,No,prior_year,Not Discussed,No,1,0,Yes,0,10.0,Won
VL1465,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VL1525,No,14_out,Not Discussed,No,0,0,Not Discussed,0,70.0,Won
VL1803,No,45_out,No,No,1,0,Not Discussed,0,0.0,Won
VL1836,No,14_out,No,No,0,0,Not Discussed,0,75.0,Won
VL2522,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VL2892,No,14_out,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
VL3009,No,45_out,No,No,0,0,Yes,1,43.333333333333336,Won
VL3117,No,14_out,No,No,0,0,No,0,50.0,Won
VL3247,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
VL3253,No,14_out,Not Discussed,No,1,0,Not Discussed,0,23.33333333333333,Won
VL3383,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
VL3454,No,14_out,No,No,0,0,Yes,1,50.0,Won
VL3545,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
VL3701,No,45_out,Not Discussed,No,1,0,Not Discussed,0,20.0,Won
VL4033,No,14_out,Not Discussed,No,1,0,Not Discussed,0,31.666666666666668,Won
VL4179,Not Discussed,45_out,No,No,1,1,Not Discussed,1,22.0,Won
VL4184,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VL4418,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VL4612,No,14_out,No,No,0,0,No,0,43.333333333333336,Won
VL4657,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
VL5185,No,14_out,No,No,0,0,Not Discussed,0,43.333333333333336,Churned
VL5193,No,14_out,No,No,0,0,No,0,37.5,Won
VL5271,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VL5319,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VL5514,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VL5613,No,45_out,Not Discussed,No,0,0,Yes,0,30.0,Won
VL5961,No,14_out,No,No,0,0,Not Discussed,0,43.333333333333336,Won
VL5982,No,45_out,No,No,0,0,No,0,50.0,Won
VL6330,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VL7019,No,14_out,No,No,1,1,Not Discussed,1,16.666666666666668,Churned
VL7365,No,prior_year,Not Discussed,No,1,0,No,0,20.0,Won
VL7992,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
VL8003,No,45_out,Not Discussed,No,1,0,Not Discussed,0,6.25,Won
VL8454,No,45_out,Not Discussed,No,1,0,Not Discussed,0,25.0,Won
VL8598,No,pre_renewal,No,No,1,0,No,0,12.5,Won
VL8707,No,14_out,No,No,1,1,Yes,1,13.333333333333334,Won
VL9087,No,14_out,No,No,1,0,No,0,16.666666666666668,Churned
VL9360,No,pre_renewal,Not Discussed,No,1,0,Not Discussed,0,20.0,Won
VL9446,No,14_out,No,No,0,0,No,0,43.333333333333336,Won
VM0052,Yes,pre_renewal,No,No,0,0,No,1,55.0,Won
VM0154,No,pre_renewal,No,No,0,0,Yes,0,50.0,Won
VM0540,No,prior_year,No,No,0,0,Yes,0,50.0,Won
VM0838,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
VM1096,No,45_out,No,No,0,0,No,0,50.0,Won
VM1329,No,14_out,No,No,0,0,Not Discussed,1,50.0,Won
VM1506,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
VM1599,No,14_out,No,No,1,0,Not Discussed,1,10.0,Won
VM1702,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
VM1779,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
VM1836,No,45_out,No,No,0,0,No,0,50.0,Won
VM1891,No,14_out,No,No,1,0,No,0,25.0,Churned
VM1984,No,14_out,Not Discussed,No,1,0,Not Discussed,0,16.0,Won
VM2075,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VM2840,No,pre_renewal,No,No,1,0,Not Discussed,0,20.0,Won
VM2923,No,14_out,Not Discussed,No,1,0,No,0,0.0,Won
VM3653,No,45_out,No,No,1,0,Not Discussed,0,25.0,Won
VM3667,No,14_out,No,No,0,0,No,0,37.5,Won
VM3892,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VM4426,No,14_out,No,No,1,0,Not Discussed,1,25.0,Churned
VM4585,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VM4852,No,pre_renewal,No,No,1,0,Not Discussed,0,0.0,Churned
VM5235,No,45_out,No,No,1,0,No,0,25.0,Won
VM5292,No,pre_renewal,No,No,0,1,Not Discussed,0,25.0,Churned
VM5399,No,14_out,No,No,0,0,Yes,0,46.66666666666666,Won
VM5768,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VM5873,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VM5967,No,pre_renewal,Not Discussed,No,1,0,No,0,4.0,Churned
VM6083,No,14_out,No,No,1,0,No,0,16.666666666666668,Won
VM6193,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VM6606,No,45_out,Yes,No,0,1,No,0,46.66666666666666,Churned
VM6780,No,14_out,Not Discussed,No,1,0,Not Discussed,0,18.0,Won
VM7022,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
VM7222,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
VM7306,No,45_out,Not Discussed,No,0,0,Not Discussed,0,33.333333333333336,Won
VM7528,No,14_out,No,No,0,0,No,0,95.0,Won
VM7718,No,45_out,No,No,0,0,No,0,50.0,Won
VM7801,No,45_out,No,No,0,0,Yes,0,50.0,Won
VM7928,No,14_out,Not Discussed,No,1,0,Not Discussed,0,10.0,Won
VM8335,No,14_out,No,No,0,0,No,0,70.0,Won
VM8639,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
VM8767,No,pre_renewal,No,No,0,0,No,0,50.0,Won
VM8823,No,14_out,No,No,0,0,Yes,0,50.0,Won
VM8836,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
VM9599,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VM9723,No,14_out,No,No,0,0,Not Discussed,0,57.5,Won
VN0196,No,14_out,No,No,0,0,No,0,45.0,Won
VN0218,No,14_out,Not Discussed,No,1,0,Yes,0,0.0,Won
VN0291,Yes,14_out,No,No,1,0,No,1,10.0,Won
VN0555,No,14_out,No,No,0,0,Not Discussed,0,57.5,Won
VN0671,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VN0730,No,14_out,No,No,0,0,Not Discussed,0,40.0,Won
VN0883,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VN0889,No,14_out,No,No,1,0,Not Discussed,0,50.0,Won
VN0900,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
VN0989,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
VN1016,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
VN1058,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
VN1092,No,14_out,No,No,0,0,No,0,50.0,Won
VN1202,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VN1279,No,14_out,No,No,0,0,No,0,75.0,Won
VN1767,No,14_out,Not Discussed,No,0,0,Not Discussed,0,66.66666666666667,Won
VN2860,No,14_out,No,No,0,0,Not Discussed,0,70.0,Won
VN3193,No,45_out,No,No,0,0,No,0,50.0,Won
VN3786,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VN3853,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VN4037,No,14_out,No,No,0,0,No,0,50.0,Won
VN4111,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VN4264,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VN4405,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
VN4535,No,45_out,No,No,0,0,No,0,76.66666666666667,Won
VN4591,No,45_out,No,No,0,0,Yes,0,33.333333333333336,Won
VN4742,No,14_out,No,No,0,0,No,0,45.0,Won
VN4870,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Churned
VN5037,No,14_out,No,No,0,0,No,0,43.333333333333336,Won
VN5408,No,14_out,No,No,0,0,Yes,0,43.333333333333336,Won
VN5456,No,pre_renewal,No,No,1,0,Not Discussed,0,40.0,Won
VN5550,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VN5717,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VN5851,No,45_out,No,No,0,0,Yes,1,60.0,Won
VN5928,No,14_out,No,No,0,1,Not Discussed,1,27.5,Won
VN6069,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
VN6213,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
VN6408,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
VN6415,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VN6564,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
VN6738,No,14_out,No,No,0,0,Yes,0,50.0,Won
VN7102,No,14_out,No,No,1,0,No,0,40.0,Won
VN7123,Yes,45_out,No,No,0,1,Not Discussed,1,30.0,Won
VN7141,No,14_out,Not Discussed,No,1,0,Not Discussed,0,25.0,Won
VN7177,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
VN7363,No,14_out,No,No,1,0,No,0,12.5,Won
VN7500,No,14_out,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
VN7601,No,45_out,No,No,0,0,No,0,43.333333333333336,Won
VN7605,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VN7765,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
VN7840,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VN7975,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
VN8095,No,14_out,Not Discussed,No,1,0,Yes,0,0.0,Won
VN8281,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
VN8503,No,14_out,No,No,1,0,No,0,25.0,Won
VN8557,No,45_out,No,No,0,0,Not Discussed,0,50.0,Churned
VN8593,No,pre_renewal,No,No,1,1,Yes,1,50.0,Churned
VN8694,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VN8796,No,14_out,No,No,0,0,Not Discussed,0,45.0,Won
VN8830,No,14_out,Not Discussed,No,1,0,Not Discussed,0,16.666666666666668,Won
VN9274,No,45_out,No,No,0,0,Not Discussed,0,75.0,Won
VN9330,No,14_out,No,No,1,0,Not Discussed,0,5.0,Churned
VN9401,No,14_out,No,No,1,1,Yes,1,16.666666666666668,Churned
VN9752,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
VN9809,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VO0234,No,14_out,No,No,1,0,Not Discussed,0,17.5,Won
VO1186,No,45_out,No,No,0,0,Not Discussed,1,33.333333333333336,Won
VO1608,No,14_out,Not Discussed,No,1,0,Not Discussed,0,12.5,Won
VO1664,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
VO1740,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
VO2072,No,45_out,No,No,0,0,No,0,43.333333333333336,Won
VO2167,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VO2568,No,45_out,No,No,1,0,No,0,16.666666666666668,Won
VO2828,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VO3088,No,14_out,No,No,0,0,Not Discussed,0,32.5,Churned
VO3098,No,14_out,No,No,0,1,No,1,50.0,Won
VO3193,No,14_out,Not Discussed,No,1,0,Not Discussed,0,8.0,Churned
VO3256,No,14_out,No,No,1,0,Not Discussed,1,43.333333333333336,Churned
VO3337,No,14_out,No,No,0,0,No,0,63.333333333333336,Won
VO3350,No,14_out,No,No,0,0,No,0,50.0,Won
VO4532,No,14_out,No,No,0,0,Not Discussed,0,70.0,Won
VO4642,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VO4652,No,14_out,No,No,1,1,No,1,36.66666666666666,Churned
VO4819,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VO4952,No,14_out,No,No,0,0,No,0,33.333333333333336,Churned
VO4976,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VO5010,No,14_out,No,No,0,0,Yes,0,37.5,Churned
VO5751,No,14_out,No,No,1,0,Not Discussed,0,10.0,Won
VO5976,No,14_out,No,No,0,0,Yes,0,45.0,Won
VO6221,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VO6283,No,14_out,No,No,0,0,Not Discussed,0,76.66666666666667,Won
VO6444,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
VO6541,No,14_out,Not Discussed,No,1,0,Not Discussed,0,10.0,Won
VO6721,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
VO6903,No,pre_renewal,No,No,0,0,Yes,0,50.0,Won
VO7084,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Churned
VO7431,No,14_out,Not Discussed,No,1,0,Not Discussed,0,25.0,Won
VO7483,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
VO7484,No,14_out,No,No,0,0,No,0,30.0,Won
VO7781,No,14_out,No,No,0,0,Yes,0,50.0,Won
VO8108,Not Discussed,14_out,Not Discussed,Not Discussed,1,0,Not Discussed,0,10.0,Won
VO8117,No,14_out,No,No,0,0,Not Discussed,0,23.33333333333333,Won
VO8342,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VO8437,No,45_out,No,No,1,0,Not Discussed,0,25.0,Won
VO9063,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
VO9161,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VO9201,No,14_out,No,No,0,0,Not Discussed,0,45.0,Won
VO9465,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
VO9648,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VP0108,No,14_out,No,No,1,0,No,0,12.5,Won
VP0520,No,14_out,No,No,1,0,Not Discussed,0,0.0,Churned
VP0583,No,14_out,Not Discussed,No,1,0,No,0,21.666666666666668,Won
VP0653,No,14_out,No,No,0,0,Not Discussed,0,57.5,Won
VP0959,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
VP1463,No,14_out,No,No,1,0,Yes,0,10.0,Churned
VP1860,No,pre_renewal,Not Discussed,No,1,0,Yes,0,30.0,Won
VP2526,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
VP2743,No,14_out,No,No,1,0,Not Discussed,1,16.666666666666668,Churned
VP2954,No,14_out,No,No,0,0,Not Discussed,0,57.5,Won
VP3253,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
VP3320,No,14_out,No,No,1,0,Not Discussed,1,0.0,Churned
VP3370,No,14_out,No,No,0,1,No,0,50.0,Won
VP3387,No,14_out,Not Discussed,No,1,0,No,0,16.666666666666668,Won
VP3614,No,45_out,No,No,0,1,Not Discussed,0,50.0,Won
